PARAMETER,YEAR,LAT,LON,JAN,FEB,MAR,APR,MAY,JUN,JUL,AUG,SEP,OCT,NOV,DEC,ANN
RH2M,2009,12,77.5,70.56,53.38,43.4,48.67,62.79,72.56,71.09,73.83,77.12,73.56,83.16,76.49,67.3
RH2M,2009,12.5,75,64.29,66.22,69.16,73.01,78.95,85.26,89.9,89.06,89.27,82.19,80.98,76.71,78.82
RH2M,2009,12.5,75.625,63.38,56.36,60.33,65.68,78.45,89.97,94.09,92.86,92.67,86.65,87.76,84.16,79.5
RH2M,2009,12.5,76.25,63.88,45.5,48.55,52.71,71.27,84.61,89.68,89.7,90.48,84.4,86.49,81.53,74.25
RH2M,2009,12.5,76.875,62.88,43.59,39.66,45.64,65.62,79.04,80.42,81.3,84.72,78.88,81.16,73.53,68.19
RH2M,2009,12.5,77.5,70.59,52.89,42.07,47.38,62.31,77.56,75.35,77.51,81.6,78.53,82.98,76.07,68.83
RH2M,2009,8.5,75,68.64,73.88,77.89,77.24,81.22,82.34,84.32,83.16,84.35,77.36,78.34,77.32,78.86
RH2M,2009,8.5,75.625,68,72.79,77.95,78.06,81.69,83.1,85.06,83.35,84.69,78.01,78.25,76.47,78.98
RH2M,2009,8.5,76.25,67.53,71.98,77.87,79.12,82.45,85.07,87.02,84.87,85.71,79.23,78.54,75.39,79.6
RH2M,2009,8.5,76.875,72,64.76,67.15,72.14,81.41,88.02,89.81,87.63,88.61,81.13,83.58,80.38,79.8
RH2M,2009,8.5,77.5,75.1,63.35,63.48,65.47,75,84.77,86.6,83.53,83.83,76.79,88.07,87.4,77.87
RH2M,2009,9,75,68.42,74.97,78.13,77.71,81.05,82.61,84.65,82.71,84.55,77.85,77.76,76.11,78.89
RH2M,2009,9,75.625,67.15,73.92,78.49,78.92,81.66,83.42,85.61,83.47,84.78,78.25,77.52,74.85,79.02
RH2M,2009,9,76.25,65.33,68.22,74.48,78.03,81.91,85.25,87.75,85.54,85.86,79.03,78.16,74.25,78.7
RH2M,2009,9,76.875,71.19,61.39,65.04,72.63,82.21,88.98,91.23,89.59,89.63,84.98,87.31,83.78,80.78
RH2M,2009,9,77.5,75.09,59.69,59,62.86,73.94,83.19,85.57,83.2,83.62,76.72,88.27,87.21,76.64
RH2M,2009,9.5,75,68.92,76.01,78.26,78.32,80.87,82.7,84.95,82.78,84.66,78.19,77.28,75.71,79.06
RH2M,2009,9.5,75.625,68.45,75.91,78.8,79.51,81.55,83.21,86.15,83.92,85.05,79.03,77.09,74.26,79.42
RH2M,2009,9.5,76.25,62.39,63.55,70.34,76.58,81.98,84.77,87.8,85.75,85.96,78.9,77.1,72.17,77.35
RH2M,2009,9.5,76.875,69.83,59.1,64.27,72.99,83.45,89.29,91.93,90.16,89.95,85.89,87.98,84.5,80.91
RH2M,2009,9.5,77.5,73.07,57.41,55.94,61.34,70.33,79.59,81.38,80.2,80.89,75.52,88.37,84.64,74.16
RH2M,2010,10,75,73.83,75.83,77.98,80.78,79.71,81.59,80.95,86.32,84.68,81.83,81.52,73.39,79.88
RH2M,2010,10,75.625,73.05,76.16,78.4,81.59,79.65,81.62,82.84,88.43,85.89,82.13,81.49,73.38,80.4
RH2M,2010,10,76.25,67.18,62.27,65.2,80.05,82.68,86.64,87.88,91.13,88.04,86.87,85.62,78.52,80.27
RH2M,2010,10,76.875,75.83,61.77,61.3,75.01,84.47,90.55,91.64,92.77,90.62,91.78,91.01,87.62,82.99
RH2M,2010,10,77.5,74.26,58.49,48.54,58.35,70.31,75.7,75.56,76.88,77.34,84.84,88.91,88.47,73.24
RH2M,2010,10.5,75,72.99,74.94,77.54,80.65,79.41,81.36,81.4,87.01,85.17,81.99,81.3,72.87,79.73
RH2M,2010,10.5,75.625,71.07,72.52,75.08,80.68,79.96,82.57,84.44,89.54,86.64,83.24,82.07,73.58,80.15
RH2M,2010,10.5,76.25,66.59,58.47,60.17,77.93,82.62,88.08,89.72,92.02,89.24,89.02,87.68,81.36,80.36
RH2M,2010,10.5,76.875,71.07,54.77,53.07,70.67,81.21,88.09,89.89,91.03,88.99,90.71,90.11,87.34,79.9
RH2M,2010,10.5,77.5,71.65,55.29,44.41,53.15,67.98,73.21,73.99,75.39,74.28,80.04,86.89,87.05,70.38
RH2M,2010,11,75,72.15,74.19,77.55,80.6,79.35,81.26,82.34,88.02,85.83,82.22,80.87,72.64,79.77
RH2M,2010,11,75.625,69.08,67.09,70.32,79.25,81.23,84.35,86.48,90.76,87.66,85.09,82.59,74.29,79.91
RH2M,2010,11,76.25,68.23,58.75,57.9,75.37,82.52,89.02,91.15,92.5,89.9,90.6,88.98,83.25,80.8
RH2M,2010,11,76.875,69.41,52.12,47.05,66.14,76.62,83.93,86.19,87.13,85.39,88.68,89.5,86.97,76.74
RH2M,2010,11,77.5,67.14,50.99,40.49,49.88,65.57,70,71.06,72.61,71.52,76.68,86.1,85.26,67.39
RH2M,2010,11.5,75,71.58,72.67,76.41,80.01,79.96,81.98,83.93,89.24,86.61,82.55,80.57,73.07,79.91
RH2M,2010,11.5,75.625,70.29,64.37,66.08,77.75,82.78,86.77,89,91.91,88.85,87.56,84.86,77.86,80.76
RH2M,2010,11.5,76.25,70.94,59.7,54.62,72.14,82.43,89.46,92.02,92.79,90.14,91.72,90,85.2,81.06
RH2M,2010,11.5,76.875,67.52,51.75,43.93,63.15,74.4,81.8,84.03,84.89,83.22,87.29,89.37,85.69,74.89
RH2M,2010,11.5,77.5,65.65,49.8,39.12,50.47,65.13,70.03,70.88,73.68,73.65,78.67,87.45,84.76,67.55
RH2M,2010,12,75,71.94,70.38,72.77,78.87,81.02,83.95,86.25,90.57,87.71,83.82,81.88,74.73,80.38
RH2M,2010,12,75.625,74.23,64.61,62.03,76.05,83.76,89.38,91.79,93.13,90.12,90.23,88.64,83.06,82.36
RH2M,2010,12,76.25,71.2,56.23,48.02,67.72,80.68,87.82,91.15,92.38,89.5,91.21,89.84,85.61,79.42
RH2M,2010,12,76.875,61.97,46.43,38.53,60.19,74.4,81.2,83.27,84.77,83.33,86.52,88.28,83.32,72.84
RH2M,2010,12,77.5,66.08,50.02,39.02,54.02,68.39,74.98,75.91,79.53,80.02,84.18,88.64,84.8,70.59
RH2M,2010,12.5,75,72.07,67.11,67.2,76.41,80.68,85.65,88.33,91.44,88.67,85.68,84.19,76.87,80.43
RH2M,2010,12.5,75.625,76.24,64.5,57.89,73.32,82.73,90.29,93.41,93.96,91.01,91.68,90.35,84.98,82.64
RH2M,2010,12.5,76.25,70.43,53.7,43.7,64.57,78.13,84.84,89.17,91.38,88.69,89.99,89.22,84.45,77.5
RH2M,2010,12.5,76.875,59.97,43.43,34.5,57.39,74.03,79.59,81.66,84.25,83.56,86.26,87.25,81.88,71.31
RH2M,2010,12.5,77.5,65.55,49.29,38.35,54,69.38,77.53,78.88,81.64,82.58,86.22,87.96,83.82,71.4
RH2M,2010,8.5,75,73.33,75.82,77.26,80,80.4,81.91,81.03,84.52,83.99,80.61,81.75,75.59,79.69
RH2M,2010,8.5,75.625,72.31,73.79,77.39,80.13,80.45,82.1,81.97,85.99,84.58,81.05,81.74,75.72,79.79
RH2M,2010,8.5,76.25,71.43,71.6,76.93,80.77,80.93,83.12,84.39,89.61,85.86,81.53,81.86,75.46,80.33
RH2M,2010,8.5,76.875,73.87,65.18,67.02,75.54,81.75,86.2,87.58,90.5,86.87,86.52,85.4,82.57,80.85
RH2M,2010,8.5,77.5,80.34,68.16,60.75,71.92,79.78,81.68,82.41,83.05,79.03,87.24,87,89.06,79.28
RH2M,2010,9,75,73.45,76.71,77.56,80.26,80.12,81.73,80.84,85.1,84.13,81.05,81.66,74.79,79.78
RH2M,2010,9,75.625,72.31,75.26,77.8,80.62,80.21,82.04,82.09,87.09,85.16,81.47,81.58,75.3,80.09
RH2M,2010,9,76.25,69.99,69.09,72.81,79.67,80.66,83.59,84.69,89.75,86.38,82.58,81.89,75.64,79.78
RH2M,2010,9,76.875,76.05,63.03,62.41,76.37,83.99,88.36,89.25,90.97,88.93,89.57,88.98,86.17,82.12
RH2M,2010,9,77.5,78.38,63.31,54.44,69.19,78.72,81.54,81.11,81.58,79.61,88.17,88.73,89.07,77.92
RH2M,2010,9.5,75,74.02,76.7,78.24,80.78,79.96,81.6,80.85,85.72,84.35,81.66,81.93,73.84,79.97
RH2M,2010,9.5,75.625,73.66,76.82,78.89,81.44,80.04,81.73,82.31,87.87,85.65,81.97,81.62,74.22,80.53
RH2M,2010,9.5,76.25,68.23,65.09,68.3,78.88,80.39,83.85,84.86,89.48,85.97,83.38,81.97,74.92,78.85
RH2M,2010,9.5,76.875,76.54,61.09,60.54,75.53,84.1,89.37,90.23,91.68,89.7,90.54,90.01,86.95,82.32
RH2M,2010,9.5,77.5,74.37,58.63,50.87,65.2,75.86,79.64,79.06,79.44,79.71,88.17,89.97,89.02,75.94
RH2M,2011,10,75,72.09,71.75,76.77,78.11,79,80.99,84.14,84.51,83.65,77.24,74.71,71.36,77.89
RH2M,2011,10,75.625,71.11,71.58,76.71,79.1,79.34,81.63,85.56,85.88,83.85,77.57,74.32,70.21,78.11
RH2M,2011,10,76.25,70.06,68.11,69.58,77.27,80,86.83,88.48,89.17,87.43,81.87,77.58,71.05,79.01
RH2M,2011,10,76.875,81.83,75.89,66.21,76.11,81.74,90.4,90.71,91.22,90.95,88.67,86.27,83.01,83.62
RH2M,2011,10,77.5,83.57,72.65,59.53,62.88,68.62,74.19,71.52,73.79,73.98,81.3,85.52,80.93,74.05
RH2M,2011,10.5,75,71.54,71.52,76.27,78.03,78.97,80.87,84.4,84.96,84.13,77.56,74.01,70.68,77.78
RH2M,2011,10.5,75.625,70.27,70.04,73.39,77.88,79.15,82.59,86.5,87.12,85.11,78.85,75.27,70.33,78.08
RH2M,2011,10.5,76.25,71.46,66.62,64.41,74.77,79.57,88.58,89.98,90.65,89.38,84.8,81.17,73.29,79.62
RH2M,2011,10.5,76.875,79.61,70.48,60.13,71.34,79.21,89.09,88.71,89,89.53,86.78,85.72,80.24,80.87
RH2M,2011,10.5,77.5,80.63,68.74,54.83,58.75,66.92,73.25,71.23,72.47,72.4,79.15,84.19,79.21,71.84
RH2M,2011,11,75,70.88,71.57,76.21,78.33,78.76,80.98,84.74,85.68,84.64,77.6,72.2,69.3,77.61
RH2M,2011,11,75.625,68.52,67.07,68.07,76.39,79.38,84.5,87.76,88.68,86.83,80.49,74.95,69.13,77.7
RH2M,2011,11,76.25,72.86,65.57,60.96,72.9,79.36,89.62,90.98,91.66,90.35,86.99,83,74.87,80
RH2M,2011,11,76.875,77.52,66.83,55.14,66,75.52,84.75,84.22,84.81,84.82,84.4,84.96,77.85,77.29
RH2M,2011,11,77.5,76.88,64.1,48.34,55.03,64.72,69.29,67.55,68.47,68.56,77.5,82.74,75.6,68.26
RH2M,2011,11.5,75,69.69,70.58,75.29,78.1,78.46,81.76,85.66,86.78,85.49,78.06,71.76,67.46,77.46
RH2M,2011,11.5,75.625,69.26,65.33,64.35,75.12,79.34,87.03,89.67,90.39,88.52,83.47,77.3,69.32,78.32
RH2M,2011,11.5,76.25,74.41,65.12,57.01,69.96,78.56,90.05,91.38,92.21,90.97,88.64,84.32,76.04,79.97
RH2M,2011,11.5,76.875,73.34,63.07,49.43,61.68,72.89,80.67,81.28,82.46,81.06,83.2,83.16,74.23,73.93
RH2M,2011,11.5,77.5,75.48,63.06,45.25,54.75,64.37,66.3,65.75,67.69,67.39,78.58,82.81,73.57,67.11
RH2M,2011,12,75,68.8,68.33,71.68,77.25,78.52,83.74,87.42,88.41,87.06,80.1,73.57,66.86,77.69
RH2M,2011,12,75.625,72.25,64.7,61.31,73.9,78.87,89.53,92.07,92.22,90.2,87.43,81.98,72.29,79.81
RH2M,2011,12,76.25,73.98,63.23,50.05,64.31,75.4,88.14,90.25,91.76,90.49,88.32,83.5,75.19,77.96
RH2M,2011,12,76.875,68.64,56.63,41.32,56.49,70.84,77.98,79.81,82.19,80.03,81.68,78.78,68.58,70.33
RH2M,2011,12,77.5,74.7,62.96,44.09,54.97,66.64,68.13,69.6,73.31,71.63,80.49,81.37,71.69,68.33
RH2M,2011,12.5,75,68.44,65.21,65.79,74.99,77.47,85.93,89.09,89.9,88.38,82.77,75.44,67.41,77.63
RH2M,2011,12.5,75.625,73.51,63.72,56.72,71.74,77.59,90.69,93.61,93.5,91.48,89.22,83.25,74.27,80.03
RH2M,2011,12.5,76.25,72.5,61.71,45.33,60.4,72.14,84.5,88.19,90.43,89.18,86.91,81.59,72.38,75.51
RH2M,2011,12.5,76.875,67.9,53.48,37.4,52.51,69.11,75.81,78,81.68,80,80.01,74.78,64.12,67.99
RH2M,2011,12.5,77.5,72.33,60.75,41.33,52.67,66.56,70.34,72.47,77.07,74.82,79.7,77.38,68.4,67.87
RH2M,2011,8.5,75,73.72,71.34,77.4,78.32,79.22,81.19,83.57,83.37,83.29,77.3,74.72,73.42,78.11
RH2M,2011,8.5,75.625,73.06,71.12,76.84,79.07,79.34,81.52,85.06,83.91,83.31,77.95,74.3,72.71,78.23
RH2M,2011,8.5,76.25,72.84,71.35,76.3,79.91,79.63,83.51,87.47,85.15,83.81,78.7,74.61,72.65,78.87
RH2M,2011,8.5,76.875,79.68,71.66,68.7,75.39,77.94,86.58,87.17,84.92,85.2,79.4,78.91,78.87,79.58
RH2M,2011,8.5,77.5,83.79,72.41,63.16,68.38,72.38,81.1,79.05,77.9,77.19,75.89,84.81,84.36,76.72
RH2M,2011,9,75,73,71.09,77.46,78.15,79.07,81.02,83.67,83.71,83.19,77.06,74.06,72.61,77.88
RH2M,2011,9,75.625,72.24,70.92,77.33,79.29,79.37,81.72,85.27,84.71,83.32,77.64,73.48,71.47,78.11
RH2M,2011,9,76.25,71.7,69.36,73.45,78.22,79.05,83.93,87.05,86.46,84.25,78.15,73.98,71.84,78.17
RH2M,2011,9,76.875,81.81,72.85,66.52,74.89,78.85,88.11,88.33,88.17,88.01,84.9,83.24,81.75,81.5
RH2M,2011,9,77.5,83.65,71.76,58.82,64.55,72.31,79.7,76.77,78.06,77.93,78.68,84.74,82.88,75.84
RH2M,2011,9.5,75,72.22,71.77,77.06,78.17,79.09,81.01,83.83,84.16,83.34,77.15,74.07,71.68,77.83
RH2M,2011,9.5,75.625,71.5,71.77,77.67,79.33,79.47,81.68,85.18,85.33,83.52,77.7,73.13,70.48,78.1
RH2M,2011,9.5,76.25,69.06,67.89,71.1,76.34,78.54,84.06,86.2,86.86,84.48,77.79,72.25,69.27,77.04
RH2M,2011,9.5,76.875,82.05,75.24,65.38,74.84,80.14,88.8,88.97,89.78,89.29,87.03,84.33,82.69,82.42
RH2M,2011,9.5,77.5,82.92,71.58,58.88,63.49,71.48,77.23,73.96,76.33,76.62,81.63,84.95,80.1,74.95
RH2M,2012,10,75,73.38,72.79,78.68,79.05,78.89,81.56,83.15,83.19,83.03,80.92,72.16,71.24,78.19
RH2M,2012,10,75.625,72.45,71.53,79.32,79.84,79.9,82.6,85.05,84.16,83.29,80.96,72.46,71.18,78.59
RH2M,2012,10,76.25,66.61,59.15,67.93,78.51,84.67,86.62,89.05,87.72,86.56,83.15,77.3,69.25,78.1
RH2M,2012,10,76.875,74.74,61.36,65.91,75.86,87.66,88.69,89.78,89.73,89.24,88.41,85.19,77.71,81.26
RH2M,2012,10,77.5,71.71,61.32,51.67,61.55,73.05,72.02,72.7,73.25,71.04,80.98,77.45,75.15,70.2
RH2M,2012,10.5,75,73.01,72.33,78.71,79.6,79.36,81.7,84.04,83.92,83.26,80.43,70.9,70.57,78.18
RH2M,2012,10.5,75.625,69.97,67.71,76.48,79.26,80.55,83.24,86.68,85.64,84.22,80.65,72.14,70.28,78.11
RH2M,2012,10.5,76.25,64.31,53.47,63.07,76.58,83.97,87.22,90.29,89.48,88.23,84.2,78.46,68.76,77.41
RH2M,2012,10.5,76.875,70.27,55.14,57.22,70.52,83.68,85.55,87.15,86.7,86.28,84.78,80.88,72.85,76.83
RH2M,2012,10.5,77.5,70.14,58.88,47.25,56.33,70.26,70.77,71.41,71.36,69.67,77.99,73.54,72.82,67.58
RH2M,2012,11,75,73.4,72.62,78.72,79.94,79.68,82.08,84.96,84.82,83.61,79.78,70.63,69.65,78.35
RH2M,2012,11,75.625,67.17,63.15,71.7,78.22,81.19,84.59,88.41,87.6,85.75,80.72,73.16,68.68,77.58
RH2M,2012,11,76.25,64.71,52.6,60.73,74.37,81.82,87.63,90.61,90.43,89.21,85.65,80.73,69.01,77.36
RH2M,2012,11,76.875,68.48,52.42,51.02,64.35,76.79,80.92,81.88,81.49,80.43,81.6,77.72,70.91,72.4
RH2M,2012,11,77.5,67.51,53,43.02,51.74,66.3,66.33,65.76,66.56,67.38,76.63,72.33,69.73,63.91
RH2M,2012,11.5,75,73.05,71.55,77.4,79.27,80.04,82.79,85.96,85.82,84.38,79.3,71.32,68.74,78.33
RH2M,2012,11.5,75.625,66.71,60.01,67.31,76.53,80.95,86.33,90.13,89.54,87.6,82.87,77.29,70.09,78
RH2M,2012,11.5,76.25,66.53,52.51,56.78,70.62,79.04,87.35,90.57,90.69,89.95,87.41,83.17,71.69,77.27
RH2M,2012,11.5,76.875,66.19,50.16,46.96,59.77,71.79,77.49,78.34,78.55,77.04,80.63,75.37,70.25,69.45
RH2M,2012,11.5,77.5,66.42,49.25,41.55,49.6,64.09,63.05,62.98,64.93,67.47,78.23,74.18,70.13,62.72
RH2M,2012,12,75,71.29,67.55,73.62,77.91,79.84,84.17,87.27,87.2,85.87,80.24,73.45,69.19,78.17
RH2M,2012,12,75.625,67.61,56.99,62.51,74.48,79.38,87.94,91.9,91.42,89.54,86.37,82.63,74.4,78.83
RH2M,2012,12,76.25,64.87,47.85,48.54,64.96,75.13,84.54,89.34,89.93,89.71,87.09,82.6,73.7,74.94
RH2M,2012,12,76.875,58.99,43.83,40.26,55.35,69.3,74,76.97,77.9,77.3,79.55,72.78,66.8,66.17
RH2M,2012,12,77.5,64.41,47.58,41.28,49.19,65.13,64.06,67.05,69.25,71.67,79.41,74.9,71.35,63.85
RH2M,2012,12.5,75,68.09,61.46,67.88,75.46,77.35,85.3,88.5,88.5,87.22,81.94,76.15,70.6,77.42
RH2M,2012,12.5,75.625,66.71,53.13,56.32,71.81,76.12,88.57,93.17,92.79,90.92,87.59,84.1,76.83,78.25
RH2M,2012,12.5,76.25,61.46,43.89,42.13,60.8,71.41,80.87,87.04,88.64,88.59,85.36,80.79,72.98,72.09
RH2M,2012,12.5,76.875,53.61,40.41,35.7,51.47,67.18,70.1,75.47,77.29,77.94,77.89,71.62,64.2,63.65
RH2M,2012,12.5,77.5,60.62,45.34,39.78,47.4,64.54,63.96,69.25,72.01,73.47,77.57,72.37,70.15,63.12
RH2M,2012,8.5,75,72.28,73.69,78.27,78.75,78.83,81.96,81.3,81.94,82.64,81.43,73.98,74.27,78.29
RH2M,2012,8.5,75.625,70.95,72.05,78.16,79.5,79.64,82.26,82.01,82.29,82.71,81.29,73.98,74.11,78.26
RH2M,2012,8.5,76.25,69.46,70.09,77.58,80.47,80.8,83.13,83.93,83.63,83.18,81.26,74.42,73.81,78.51
RH2M,2012,8.5,76.875,70.1,64.98,67.54,76.35,81.12,82.72,85.15,84.48,84.1,82.46,78.69,76.12,77.86
RH2M,2012,8.5,77.5,77.88,69.69,61.78,70.86,78.49,78.89,79.44,77.87,76.43,80.73,83.73,82.14,76.52
RH2M,2012,9,75,73.47,74.42,78.56,78.82,78.66,81.6,81.77,82.21,82.87,80.87,73.63,72.73,78.31
RH2M,2012,9,75.625,71.86,72.74,78.77,79.71,79.54,82.3,82.83,82.87,83.07,81.08,73.65,72.36,78.42
RH2M,2012,9,76.25,69.33,67.29,74.34,78.99,81.18,83.7,85.11,84.7,83.82,81.04,74.73,71.65,78.02
RH2M,2012,9,76.875,72.83,62.72,65.79,76.48,84.22,84.84,87.38,86.82,87.08,86.24,83.7,76.94,79.64
RH2M,2012,9,77.5,74.47,63.06,56.71,69.1,79.34,78.18,78.47,77.53,76.91,82.12,83.21,78.95,74.88
RH2M,2012,9.5,75,73.93,73.87,78.64,78.84,78.47,81.49,82.38,82.82,82.95,81,73.44,71.62,78.3
RH2M,2012,9.5,75.625,73.45,73.32,79.33,79.82,79.52,82.45,83.81,83.57,83.19,81.4,73.7,71.27,78.75
RH2M,2012,9.5,76.25,68.28,64.08,70.39,77.43,81.84,84.22,86.29,85.06,83.88,80.51,74.5,68.87,77.15
RH2M,2012,9.5,76.875,74.42,61.63,65.53,75.76,86.29,86.91,88.38,88.11,87.9,87.55,85.47,77.96,80.56
RH2M,2012,9.5,77.5,71.19,59.85,53.87,66.95,77.22,75.42,75.4,75.63,74.85,82.69,80.89,74.76,72.44
RH2M,2013,10,75,73.72,74.59,74.83,76.46,78.76,84.08,85.12,84.14,83.83,79.94,76.88,69.24,78.48
RH2M,2013,10,75.625,72.5,73.82,75.29,77.24,79.35,84.74,86.52,87.23,84.24,80.68,77.8,68.76,79.04
RH2M,2013,10,76.25,62.48,65.35,68.2,69.01,79.55,88.75,90.11,90.36,87.31,85.22,81.37,71.89,78.37
RH2M,2013,10,76.875,64.61,66.09,67.28,69.54,80.66,91.2,93.24,92.4,90.75,90,88.25,82.21,81.44
RH2M,2013,10,77.5,64.51,62.93,57.56,53.55,64.01,73.79,74.56,76.14,78.05,79.89,83.3,78.14,70.58
RH2M,2013,10.5,75,72.85,73.53,74.19,77.07,78.69,83.84,85.58,84.99,83.91,80.22,76.11,68.42,78.3
RH2M,2013,10.5,75.625,69.61,70.69,72.57,75.31,78.88,85.3,87.83,88.54,85.19,81.65,77.51,68.25,78.48
RH2M,2013,10.5,76.25,58.24,61.91,64.21,65.25,77.84,89.71,91.44,91.27,88.9,87.24,82.75,72.61,77.7
RH2M,2013,10.5,76.875,57.51,60.9,61.2,62.82,76.37,88.66,90.82,90.77,89.47,88.61,84.73,77.19,77.51
RH2M,2013,10.5,77.5,60.91,58.73,51.77,49.31,61.83,73.33,73.62,74.26,74.64,76.54,78.57,74.37,67.38
RH2M,2013,11,75,72.16,73.46,73.79,77.59,78.9,83.84,85.84,86.08,84.31,80.44,75.07,67.45,78.26
RH2M,2013,11,75.625,65.59,67.07,68.71,72.14,78.36,86.88,89.18,89.96,86.7,83.41,77.2,67.44,77.77
RH2M,2013,11,76.25,58.36,60.81,62.83,64.95,77.25,90.46,92.51,91.82,89.96,89.01,84.13,73.39,78.05
RH2M,2013,11,76.875,54.78,58.11,56.36,57.31,72.02,84.2,86.61,86.48,86.06,86.31,82.24,73.92,73.79
RH2M,2013,11,77.5,56.08,54.07,46.51,45.66,58.54,69.04,68.78,69.5,72.27,74.36,75.48,69.36,63.35
RH2M,2013,11.5,75,71.3,73.22,73.21,76.62,79.25,84.61,86.55,87.32,85.27,81.23,74.52,66.65,78.33
RH2M,2013,11.5,75.625,64.24,65.4,66.75,69.37,78.2,89.26,90.95,91.09,88.51,86.22,79.64,69.44,78.32
RH2M,2013,11.5,76.25,59.75,59.62,61.64,63.6,76.31,90.87,93.33,92.09,90.85,90.67,85.35,75.71,78.42
RH2M,2013,11.5,76.875,54.83,56.26,52.68,54.01,69.93,81.66,84.36,83.79,84,85.19,80.77,71.94,71.71
RH2M,2013,11.5,77.5,56.1,52.77,44.68,44.72,57.68,66.24,66.5,68.78,75.02,76.78,76.81,68.14,62.9
RH2M,2013,12,75,69.87,70.91,70.87,73.58,79.49,86.48,88.25,88.69,86.9,83.38,75.41,67.44,78.48
RH2M,2013,12,75.625,64.95,64.35,65.61,66.66,78.19,91.68,93.26,92.12,90.44,89.5,83.71,73.8,79.61
RH2M,2013,12,76.25,57.73,55.4,57.72,57.78,73.05,89.58,93.32,91.51,90.58,90.37,84.55,75.87,76.58
RH2M,2013,12,76.875,51.11,50.93,46.89,49.29,68.24,80.96,84.22,83.63,84.18,84.97,78.72,68.59,69.42
RH2M,2013,12,77.5,57.69,52.95,44.39,45.67,62.08,71.05,72.54,75.25,81.75,82.67,79.61,69.25,66.31
RH2M,2013,12.5,75,66.75,66.52,66.35,68.81,77.6,88.45,90.03,89.65,88.43,85.58,77.12,68.94,77.91
RH2M,2013,12.5,75.625,64.04,61.9,62.58,62.72,76.48,93,94.78,92.86,91.83,91.17,84.73,75.98,79.44
RH2M,2013,12.5,76.25,56.8,52.73,55.38,53.78,70.94,87.32,92.58,90.55,89.63,89.1,83.09,73.86,74.79
RH2M,2013,12.5,76.875,49.29,47.34,43.18,45.87,67.1,79.86,83.66,82.99,84.79,85.36,78.66,66.97,68.04
RH2M,2013,12.5,77.5,55.98,51.88,42.92,44.97,64.08,76.34,78.64,79.51,84.38,85.63,80.88,69.22,67.96
RH2M,2013,8.5,75,72.72,73.16,75.46,75.8,79.89,84.31,83.96,82.98,83.9,80,76.65,71.17,78.36
RH2M,2013,8.5,75.625,71.11,72.54,75.49,76.45,79.94,84.68,84.4,85.09,84.14,80.53,77.11,70.86,78.55
RH2M,2013,8.5,76.25,70.03,71.17,74.63,77.39,80.46,85.83,87.47,89.08,84.85,81.16,77.35,71.09,79.25
RH2M,2013,8.5,76.875,66.19,64.97,66.66,72.67,79.84,88.65,90.83,91.18,88.1,85.09,80.82,77.51,79.46
RH2M,2013,8.5,77.5,72.69,68.95,68.48,66.67,77.13,84.92,86.14,84.77,82.5,81.33,85.35,81.68,78.45
RH2M,2013,9,75,73.4,74.19,74.88,75.93,79.61,84.25,84.15,83.39,83.83,79.97,76.75,70.44,78.41
RH2M,2013,9,75.625,71.92,72.83,75.2,76.87,79.81,84.65,85.2,86.14,84.19,80.62,77.24,69.69,78.72
RH2M,2013,9,76.25,68.14,68.46,71.93,74.98,79.6,86.07,87.89,89.04,85.19,81.41,77.72,70.37,78.45
RH2M,2013,9,76.875,64.39,64.26,66.68,71.26,80.31,89.86,92.16,91.46,89.25,87.64,85.95,81.14,80.45
RH2M,2013,9,77.5,68.11,64.63,64.5,62.48,74.93,82.72,83.45,83.24,82.66,82.85,85.79,81.04,76.44
RH2M,2013,9.5,75,73.96,75.07,74.84,76.05,79.19,84.24,84.59,83.69,83.63,79.97,76.81,69.65,78.48
RH2M,2013,9.5,75.625,73.15,74.44,75.45,77.11,79.6,84.74,85.85,86.68,84.09,80.75,77.77,68.97,79.07
RH2M,2013,9.5,76.25,65.61,66.6,68.99,70.94,78.76,86.37,87.85,88.62,84.84,81.81,78.11,68.68,77.32
RH2M,2013,9.5,76.875,64.13,65.24,66.23,69.14,79.97,90.42,92.58,91.61,89.49,88.61,87.56,81.96,80.67
RH2M,2013,9.5,77.5,63.58,63.24,60.99,58.25,69.98,78.18,78.54,79.34,81.53,82.65,85.02,78.36,73.36
RH2M,2014,10,75,71.99,73.96,74.06,79.77,78.7,81.97,84.8,84.58,84.19,81.31,74.14,73.42,78.6
RH2M,2014,10,75.625,71.06,74.68,74.02,80.26,79.16,82.59,87.99,85.33,84.85,81.82,73.85,73.18,79.09
RH2M,2014,10,76.25,65.22,64.12,60.39,76.29,82.33,86.56,90.79,89.18,88.06,85.11,78.49,73.97,78.45
RH2M,2014,10,76.875,73.46,64.99,59.13,70.21,84.69,89.02,90.68,92.3,91.02,89.84,87.39,85.11,81.59
RH2M,2014,10,77.5,71.24,59.5,51.37,52.22,74.02,73.11,72.14,78.39,78.48,83.76,86,85.79,72.27
RH2M,2014,10.5,75,71.35,73.73,74.21,79.89,78.33,82.11,85.31,84.92,84.02,81.11,73.57,72.48,78.44
RH2M,2014,10.5,75.625,68.9,71.45,70.65,79.02,79.35,83.46,88.77,86.69,85.78,82.01,74.45,73.01,78.66
RH2M,2014,10.5,76.25,62.64,59.47,54.82,73.6,82.78,88.03,91.61,90.88,89.39,86.41,81.19,75.98,78.16
